שמעתי שעושים הרשמה לערוץ שלי מקבלים סכום בארנקי האינטרנט שלכם,😯
שמעתי שעושים הרשמה לערוץ שלי מקבלים סכום בארנקי האינטרנט שלכם,💯
משרד הבריאות במסר מרגיע: זהו הסגר האחרון לשנת 2020,😂
אני לא יודעת אם זה בכל הבתי ספר ככה אבל אני בכיתה ה’ וקיבלתי הודעה שאני לא מתחילה סגר ואני צריכה ללכת לבית ספר,😭
של מי לא???!!!,😜
של מי לא???!!!,😝
עובדה מעניינת 7 אנשים לא יכולים להיות ראשונים,😲
עובדה מעניינת 7 אנשים לא יכולים להיות ראשונים,😳
חחחחחחח,🤣
כל הכבוד שחשבת על זה!,😅
לחם עשוי משיבולת,😱
שיהולת אוכל לחם שעשוי מקמח שעשוי משיבוליםממתי אוכלים קרובי מישפחהההה,😱
גאון,🤯
מהההההה איך אני לא חשבתי על זה קודם גאוןןןןןןן,🧐
יואו נכון!!!!⁦(・o・)⁩,😂
בזבזתי 11 שניות מהחיים שלי חחחחסתם זה גאוני,😂
מה ?!? ואני חשבתי שאני היחידה שיודעת את זה,🤣
אתה נשמעת כמו גוואלד,😂
אני רואה את הסרטון :המוח שלי : WTF WTF WTF WTF WTF WTF WTF WTF WTF WTF WTF WTF?!  (לא מצאתי אימוג&#39;י של פיצוץ),💣
התנור חסף אותך,😅
מי שראה את שיבולת יורד מתחת למצלמה שיתן לייק ,👍
לכול האנשים שאומרים ברור מיליון דולר:דבר ראשון: זה לא אומר שאתם אנוכיים(אבל אולי כן)אתם אולי רוצים לתרום את הכסף או לתת לאדם שזקוק לו!!דבר שני:זה אומר שאתם סתומים!!!למה?כי העובדה שתעשו שלום עולמי יביא לכם בוכטה של כסף אם טראמפ הולך לקבל פרס נובל משהו כזה על &quot;הסכם המאה&quot; שזה בין שלוש מדינות נראה לי אתם תעשו על כול מדינות העולם!!יעשו לכם יום על שמכם!!יתנו לכם בוחטה של כסףידברו עליכם בכול אתרי התקשורת בעולם!אבל חבל שזה לא באמת יקרה בקרובאבל אם כן אני מעדיפה שלום עולמי גם מעשה טוב וגם ימבה כסףאז כול האנשים שבחרו מיליון דולר כדאי שתתחילו לקחת החלטות ברצינות ולחשוב לתווך הארוך!אני בן אדם משועמם רק רציתי להעביר את המסרמר שיבולת פליז תעשה לי לב,❤
כולם היו משחקים אותה אוהבי שלום ובסוף בשקט בורחים למיליון דולר,😂
זה גאוני! ,😂
מה לאזזל נתתי ליק,😁
בטח שיבולת אומר לעצמו שלום עולמיואז אומר לעצמו לאלאלא נו באמת זה פאקינג מיליון דולר,😀
חחח,😹
רואים אותך למטה זוחל ,🤭
וואו!אפחד ביכללללללל לא ראה אותך הולך לשם מה אני יגיד?מקורי ממש ,✌
היי אני עושה אתגר שאני שולח ל100 מפורסמים הודעה ביוטיוב והם יענו ליאשמח עם תילך לערוץ שלי ותכתוב תגובה באיזה סרטון,❤
חחח ,🤣
 גם לך,🤪
זה החתולה שלי ):  (היא באמת נפטרה),😔
זה החתולה שלי ):  (היא באמת נפטרה),😱
זה החתולה שלי ):  (היא באמת נפטרה),😭
זה החתולה שלי ):  (היא באמת נפטרה),🥺
עשיתי את לייק 1k ,😌
אוי מסכן,😂
חבל על החתולאבל הסוף קורע,😔
חבל על החתולאבל הסוף קורע,😂
 אוהבים אותך שיבולת ואתה עושה משחקי צופים ?,🤣
קרינג&#39;,😐
חחח אני מתה,🤣
בואו נתפלל שזה יהיה זיכרון הקורונה הזאתחחחחחח ,🤣
בואו נתפלל שזה יהיה זיכרון הקורונה הזאתחחחחחח ,😂
אלכוג&#39;ל זה כבר לא סוג של תרופה עכשיו זה כבר נהיה קרם ידיים,😜
ימשועמם,😂
לא בוכים על חלב שנשפךתרשמו למי עוד זה עלה לראש ברגע שהוא ראה את זה,😆
לא בוכים על חלב שנשפךתרשמו למי עוד זה עלה לראש ברגע שהוא ראה את זה,😉
מעניין כמה חלב ביזבזתה עד שזה יצא טוב ,🤣
לא בוכים על חלב שנשפך ,🤣
מי שרואה תתגובה הזו שיהיה לו המשך שבוע טוב ,❤️
חחחהאני נפלתי מצחוק,🤣
עכשיו אני מבין למה אני תמיד רואה משהו שהולך לקרות ( לא משקר זה באמת קורה לי ואף אחד לא רוצה שיהיה לו את זה כי זה משגע  ),😡
כדאי שתתקן את שם הסדרה ל &quot;אם 1000 פינג היה במציאות&quot; ,🤣
דיסלייק מי שעובר על כל התגובות של כווולם רק בשביל לסמן דיסלייק לתגובות ראשון,🤣
חחחחח,🤣
חחחחח,😂
חחחחח,😅
איזה יפה אתה מנגן,😍
עוד פעם לא רואים את הרשומים איזה כיף,😒
למה צבעת עדיין מת על הסרטונים שלך פשוט אלןף,😪
אחד הטובים,😂
ענק ,😂
הייתי שמח אם היה עוד כאלה ,😁
ת ו ת ,🍓
הארי סטיילס תזהר אם לא,😇
הארי סטיילס תזהר אם לא,🤬
XXXTENACION ישראלי ואף אחד לא יודע,😡
זה שיר השיבולים? ,😄
נשבע שלא מכיר את שניהם,🤣
נשבע שלא מכיר את שניהם,🌚
אנשים שהאמינו ובדקו בגוגל : ,😑
בדקתי בגוגל זה לא נכון,🤣
בדקתי בגוגל זה לא נכון,😂
בדקתי בגוגל זה לא נכון,😱
שלום שיבולת אוהב אותך ימלך אני משוגע חולה קורונה #בורח מבידוד,😎
מה קורה ימלך יש לך את הערוץ הכי טוב בעולם אני מצלם סרטון ליוטיוב מכווה שתענה,😜
אולי הוא צריך לעשות עבודה על גוגל,😆
הייתי צריך לראות את זה שלוש פעמים בשביל להבין  אבל אתה לא היחיד אני מחפש יוטיוב בגוגל שיוטיוב נמצא במסך בית של גוגל,😂
חחח,😂
יש לי כמה אנשים בכיתה שעושים את זה ,😅
הסוכן מוסד שלנו זה כמו החיה הפרטית שלנו עוקב אחריו בכל מקום,😂
אני משתמש בפייר פוקס ,👍🏻
אני משתמש בפייר פוקס ,😁
רק אני לא הבנתי למה בכותרת רשום סוכן מוסד ובסרטון בכתוביות זה סוכן שב&quot;כ,😐
כל מי שעלה על השיטה של השגת לייקים בבירוך בשבוע טוב או בשבת שלום אז שישים לייק,😜
כבר העלת את זה,😂
כבר שלחת את זה אבל אני לא יכול שלא לצחוק כל פעם מחדש ,🤣
אני הלייק ה700,🤯
כל מי שעושה את זה גם שיעשה  ,👇
מר שיבולת בשיער ירוק?!?!?הלם  הלם  הלם ,❗
מר שיבולת : מה הסוכן מוסד שלי חושב עליי?אני : מה? ,🤔
מר שיבולת : מה הסוכן מוסד שלי חושב עליי?אני : מה? ,👌
הייאני מנסה להגיע ל סאבים אז יותר מאשמח אם תרשם תודה רבה,😊
הייאני מנסה להגיע ל סאבים אז יותר מאשמח אם תרשם תודה רבה,💯
הייאני מנסה להגיע ל סאבים אז יותר מאשמח אם תרשם תודה רבה,❤
הייאני מנסה להגיע ל סאבים אז יותר מאשמח אם תרשם תודה רבה,👋
מעניין מה הוא חושב עליי ,🤔
אני גם עובד בFBI,😏
חחהפרצוף בהתחלה שבוע טוב ומבורך לכולם ,💙
כל מי שרואה את זה שבוע טוב ומבורך,❤
זה לא עובד ,😑
איפה אפשר אז כל כך מלך ,👑
לבריאות רק תיזהר מהכבלים החשמליים ,😂
אחלה של שימוש ,😂
למה שתעשה את זה!?!?!?!?!?!מריו,😭
כרגיל הסרטונים הכי מטומטמים ומצחיקים רצח,😂
רגע תשאיר לי לפחות ביס ⁦⁩,🕹️
רגע תשאיר לי לפחות ביס ⁦⁩,😂
רגע תשאיר לי לפחות ביס ⁦⁩,😋
רגע תשאיר לי לפחות ביס ⁦⁩,😳
טעים ???,🤔
נייס,🤣
ניראה טעים,😋
יופי! אכלת את הנינטנדו שהשארתי לך!יא מנ*#@ק אני רק הייתי בעונש!! לא ביקשתי שתאכל ביקשתי שתשמור אותועכשיו לא יהיה לי אמונג אס בנינטנדו בחיים(וכל מי שלא ידע זה יצא אתמול ב15 לדצמבר),👎
אם תרד למטה אתה תקבל סיוט לא כדי לךברגע שאתה תישן ותקום ב3 בלילה הבובספוג השטן הזה יהיה לך בפרצוף עם סכין,🤔
אם תרד למטה אתה תקבל סיוט לא כדי לךברגע שאתה תישן ותקום ב3 בלילה הבובספוג השטן הזה יהיה לך בפרצוף עם סכין,😂
אם תרד למטה אתה תקבל סיוט לא כדי לךברגע שאתה תישן ותקום ב3 בלילה הבובספוג השטן הזה יהיה לך בפרצוף עם סכין,😇
אחי זה הדבר הכי קריפי שהאור בחדר שלך סגור ואתה לבד בבית ואתה רואה את זה באחד בלילה אז אז חכו הנה בא אליכם השטן,😈
הלכתי לאיבוד ,🙁
מי לא הולכת לראות בובספוג יותר בגלל הסרטון הזה?!אני,😥
מי ש ימות מי חיסון יגידו שמת מי משאו אחר אין שקיפותתתתכולם כפופים ל שילטון מי למלא עד ל מטה ש יתחלו מי ה רופים מי החברי הכנסת מי למלה אם יתרילו מי ל מלה ישאר הבלון יתפוצץ ,😂
לא אבנתי כלום,🤯
אותר מידי דברים מוזרים שאן לי מושג מהם,😨
יש לי ערוץ קטן אשמח אם תתנו לי סאב ותפעילו פעמון  זה יעזור לי מאוד להתקדם הלאה,🔔
חחח מצטערת לא הקשבתי כי התנגן oh no ברקע,😂
ראיתי את הסרטון בלופים רק בשביל לשמוע את השיר (גם הסירטון מעניין אבל הפעם השניה שלי הייתה בעיקרון בשביל לשמוע את השיר),😂
אני רק רוצה לומר למי שלא הבין מה שקורה הקורונה הורסת משהו בגוף או בונה יותר מידי דברים בגוף והחיסון עושה ההיפך,😁
איזה חמוד!!!!!!!!!!!!!!!!!!הוא שלך?,🐈
איזה חמוד!!!!!!!!!!!!!!!!!!הוא שלך?,🐱
איזה חמוד!!!!!!!!!!!!!!!!!!הוא שלך?,🥺
חתולים זה חמוד,😻
אותו הדבר עם כלבים,😪
הרגע הזה שהחתול תוקף אותך,😥
הרגע הזה ששיבולת חוטף שבץסתם בצחוק,🤣
הרגע הזה ששיבולת חוטף שבץסתם בצחוק,😂
אני תמיד עושה את זה ,😅
כולם מצאתי משהו מגניב תלחצו על איפה שהחץ מופיע,⬇️
נודר נדר להיכנס לערוץ שלך ולתת סאבמחכהשלום ילד/ה מהתגובות אני מבקש שתתנו ביקורת בערוץ שלי הוא די חדש ואני ממש משקיע אז מי שיכול תודה אנשים,😉
נודר נדר להיכנס לערוץ שלך ולתת סאבמחכהשלום ילד/ה מהתגובות אני מבקש שתתנו ביקורת בערוץ שלי הוא די חדש ואני ממש משקיע אז מי שיכול תודה אנשים,😇
סיפור חיי חוץ מהקטע של ההלוויה ,😁
אני תמיד משנה את הצדדים של הכרית לצד הקר ,❄️
ממש,😂
ממש,😁
אמת זה אמת!!,😅
הרגע הזה שאין לך רעיון טוב לכותרת אז אתה ממחזראוהב את הערוץ⁦⁦⁦,❤️
זה לא כזה מעליב כי הוא פוקימון די טוב וחזקנב אבל עם ריח נוראי,🤢
זה לא כזה מעליב כי הוא פוקימון די טוב וחזקנב אבל עם ריח נוראי,😅
לפני שאתם מתחילים לקרוא תתנו לייק!והיי אני אוריויש לי ערוץ גיימינגאני עורך שעות סרטונים ולא מקבל הערכהאז אשמח שתבדקו לפחות סרטון אחד ותנו לי צ&#39;אנסיום נעים,☺
לפני שאתם מתחילים לקרוא תתנו לייק!והיי אני אוריויש לי ערוץ גיימינגאני עורך שעות סרטונים ולא מקבל הערכהאז אשמח שתבדקו לפחות סרטון אחד ותנו לי צ&#39;אנסיום נעים,😊
חחח אתה מלך  אמיתי,👑
מה זה מבחין לב? ,😅
לפני שאתם מתחילים לקרוא תתנו לייק!והיי אני אוריויש לי ערוץ גיימינגאני עורך שעות סרטונים ולא מקבל הערכהאז אשמח שתבדקו לפחות סרטון אחד ותנו לי צ&#39;אנסיום נעים,☺
לפני שאתם מתחילים לקרוא תתנו לייק!והיי אני אוריויש לי ערוץ גיימינגאני עורך שעות סרטונים ולא מקבל הערכהאז אשמח שתבדקו לפחות סרטון אחד ותנו לי צ&#39;אנסיום נעים,😊
גאון!חג שמח ושבת שלום לכולם,❤
חג חנוכה שמח,🕎
חנוכה שמח תאכלו סופגניות תסובבו סביבונים ותדליקו נרות,🍩
חנוכה שמח תאכלו סופגניות תסובבו סביבונים ותדליקו נרות,🔺
חג חנוכה שמח ושבת שלום ומבורך לכולם ,💙
חג חנוכה שמח ושבת שלום ומבורך לכולם ,💞
חג חנוכה שמח ושבת שלום ומבורך לכולם ,🕎
חג חנוכה שמח ושבת שלום ומבורך לכולם ,💕
כל מי שרואה תתגובה הזו שיהיה לו שבת שלום וחג חנוכה שמח ,❤️
אני : מה ראיתי עכשיו מר שיבולת : לזה אני קורה אומנות ,😁
אני רואה את זה כבר 10 דקות ברצף מצחיק כל פעם מחדש,🤣
אני רואה את זה כבר 10 דקות ברצף מצחיק כל פעם מחדש,👍
כמה לייקים נגיע לתגובה הזאתרמז רמז 0לייקיםאניגרועהחנוכה שמח,😪
כמה לייקים נגיע לתגובה הזאתרמז רמז 0לייקיםאניגרועהחנוכה שמח,🕯️
חמסה,🖐
חחחחחחחחחחחח מצחיק רצחחחחחחח אדיר   סרטון אש,😆
חחחחחחחחחחחח מצחיק רצחחחחחחח אדיר   סרטון אש,😂
חחחחחחחחחחחח מצחיק רצחחחחחחח אדיר   סרטון אש,😅
חחחחחחחחחחחח מצחיק רצחחחחחחח אדיר   סרטון אש,🔥
(החכמים ) אין כזה דבר חנות שווארמה יש מיסעדת שווארמה,🤔
(החכמים ) אין כזה דבר חנות שווארמה יש מיסעדת שווארמה,🧐
ענקקקקקקקקק  אני מתתתת,🤣
ענקקקקקקקקק  אני מתתתת,😂
חחחחחחחחאני מת,😂
קורעעעעע,🤣
קורעעעעע,😂
ימלך קורה מיצחוק חחחחחחח,🤣
ימלך קורה מיצחוק חחחחחחח,😂
חחח הרגת אותי,🤣
תגובה שכאן בשביל לעזור היא תעזור עם תתרמו לשיבולת וכך תצילו את החיים שלו והוא לא יהפוך לשווארמה,🍖
תגובה שכאן בשביל לעזור היא תעזור עם תתרמו לשיבולת וכך תצילו את החיים שלו והוא לא יהפוך לשווארמה,👍
גדול ,😂
לדעתי זה הומור נמוך,🤣
חחחחחח גדול,🤣
מר שיבולת 1= 1000000000000000 קרינג&#39;זה מתמטיקהוואו יש לך תוכן ממש מקורימתה עליך,⬆
לא מצחיק ,😑
חיחיחי ,😁
אני נמוך ואתה העלבת אותי מאוד מספיק לי שחברים שלי צוחקים עליי ועכשיו זה גם אתה אתה יוטיובר שאני דיי אוהב אבל ביגלל הסרטון הזה אני פחות אוהב אותך,😞
אני נמוך ואתה העלבת אותי מאוד מספיק לי שחברים שלי צוחקים עליי ועכשיו זה גם אתה אתה יוטיובר שאני דיי אוהב אבל ביגלל הסרטון הזה אני פחות אוהב אותך,☹️
אני גבוה ,🤣
אני גבוה ,😂
ים השיבולים שמסביב,🎶
חחחחחחח שה הוא בולללל,🤣
חחחחחעידן,😂
חחחחחחחחחחחחתעשה על עומר אדםםםם,😂
אתה רוקד יותר טוב מסטטיק,😁
הבא טראמפ בבקשה,😊
קרינג&#39;,😂
יאי סוף סוף הערוץ הזה חושף את כמות הסאבים שיש לו סוף סוף חשפתם תגידו יש מצב שתעשו סרטון שהמילה הראשונה שלו היא לא “הרגע”,😂
זה בכלל לא לרקוד מה הקשר,🤦‍♀️
זה בכלל לא לרקוד מה הקשר,😳
רק ביבי!!!!,👑
אמרו פה בתגובות טראמפ תעשה טראמפ זה ייצא מדהים ,🤣
אמרו פה בתגובות טראמפ תעשה טראמפ זה ייצא מדהים ,😂
תרקוד עם מייקל ג&#39;קסון זה יהיה מצחיק ,🤣
תעשה לבילי אייליש,😆
תרקוד בפעם הבאה עם טראמפ הוא רקדן ממש טוב,😂
הסאבים עכשיו לא על פרטי,🤫
מי הבא  אתה,🤔
אתה מכיר את זה שאתה חושב שחווית מספיק קרינג&#39; להיום אבל אז מגיע סרטון שגורם לך לומר: אוקי איציק! תכין את חבל התליה!  מת עליך שיבולת!,🙃
קראת,🤣
קראת,👑
זה יעשה ליסיוטים ,😳
מעניין מה חשבו האנשים שרואים אתכם ברחוב,😂
אחד הסרטונים הכי מצחיקים שלך שראיתי,🤣
כל סרטון שי מגיע לרמות טמטום חדשות(הכל בצחוק),😂
מזכיר לי את שיעור תנ&quot;ך המורה: &quot;ציין שלושה שבטים של בני ישראל!&quot; אני:&quot;יהודה בנימין ואוזומאקי&quot;,🍜
מזכיר לי את שיעור תנ&quot;ך המורה: &quot;ציין שלושה שבטים של בני ישראל!&quot; אני:&quot;יהודה בנימין ואוזומאקי&quot;,🍥
מתה,😅
סיפור חיי,😂
- לא- לא- הו כן בייבייייייייי!!!!!!!!!!,🍅
- לא- לא- הו כן בייבייייייייי!!!!!!!!!!,🍔
- לא- לא- הו כן בייבייייייייי!!!!!!!!!!,🌾
הראשונים פה,👇
כל מי שרואה תתגובה הזו שיהיה לו שבוע טוב ,❤️
חחחח,😅
אי אי אי הרגע הזה קרה לכולם,🙃
שבת שלום ומבורך  לכולם ,💙
שבת שלום ומבורך  לכולם ,💞
שבת שלום ומבורך  לכולם ,💕
שבת שלום ומבורך  לכולם ,🕯️
חבל שזה לא ככה בחיים האמיתיים ,😭
יש שמועה ש2bof ומר שיבולת הם אותו האדם תפיצו את השמועה=,🥚
יש שמועה ש2bof ומר שיבולת הם אותו האדם תפיצו את השמועה=,🌾
פחחחחחחח,😂
המשפט הזה לא היה כבר? ,😅
בראוו מאוד שנון,🤦‍♂️
מי שאיי פעם טס  לייק ,🛬
מי שאיי פעם טס  לייק ,👍
יש שמועה ש2bof ומר שיבולת הם אותו האדם תפיצו את השמועה=,🥚
יש שמועה ש2bof ומר שיבולת הם אותו האדם תפיצו את השמועה=,🌾
יש שמועה ש2bof ומר שיבולת הם אותו האדם תפיצו את השמועה=,🥚
יש שמועה ש2bof ומר שיבולת הם אותו האדם תפיצו את השמועה=,🌾
לך רק ימינה כול הזמן תיצמד לקיר,🤣
איפה המקום הזה נימצא,🤔
איפה המקום הזה נימצא,😯
רק אתה יכול לקבל 11 צפיות ו47 לייקים,👏
מצחיקֶ⁠,🤣
בפעם הראשונה שאטוס לחול לא אשכח לעשות את זה ואפילו אעשה פעמיים,🤣
אני מתהההה,🤣
יו אני כ&quot;כ עושה את זה פעם הבאה שאני בשדה תעופה ,😂
חח אחרי הקורונה אני הןלך לעשות טיול בחו&quot;ל בעז&quot;ה ואני לא אשכח לעשות את זה ,😊
אל תתנו לי לייק מתחנן ,🤕
אני כפתור,👇
זה מר שיבולתכל לייק אוהבים אותו עוד יותר ,👖
זה מר שיבולתכל לייק אוהבים אותו עוד יותר ,🤴
זה מר שיבולתכל לייק אוהבים אותו עוד יותר ,👕
זה מר שיבולתכל לייק אוהבים אותו עוד יותר ,❤️
יש שמועה ש2bof ומר שיבולת הם אותו האדם תפיצו את השמועה=,🥚
יש שמועה ש2bof ומר שיבולת הם אותו האדם תפיצו את השמועה=,🌾
דיי אם זה,😂
בשביל לדעת כמה סאבים יש אז שכל אחד ישים לי לתגובה  וככה נדע,👍
זה לא הבחור מפורטנייט זה exodus טוב אין מצב שמישהו מכיר אותו,😑
Lazarbeam העתיק ממך הוא העלה סרטון לפני 50 דקות והוא אמר בדיוק את אותו דבר,😜
מעניין מה איך מצאתהאת זה חחח,😂
מעניין מה איך מצאתהאת זה חחח,😅
תשרף,😂
פשוט לא מצחיק,😑
אתם שחקנים כל כך גרועים שזה מצחיק,🤣
רמת טימטום 100%חחח,😂
זה שתי דקות נסיעה מהבית שלי,😅
באיזה גיל הבנתם שזה בגלל שיש דיליי בגלל המרחק?,😂
כן!!!! תמיד!!!!!!!!!,😂
יואו כן זה נראה כאילו הם מקבלים בדיליי את מה שאומרים להם,😂
עצוב אבל כל כך נכון ,🤣
חחחחחחחחחח,🤣
חחחחחחחחחח,😂
חחחחחחחחחח,🤓
חחחחחחחחחח,😄
כל כך נכון!,🙏
כל כך נכון!,😪
חזקקקקקק,🤣
אמת,😂
 ענק,🤣
חזקקקקקקק,🤣
חחחחחחחחחחחח אתה אדיררררררר ,🤣
יש מישהו יותר מהירהצלם שמצלם את הצלם שמצלם את השחקן והוא הכי מהיר שיש,⚡
תכלס,😂
חחחח חזקקק,💪
תכלס,😂
שכל הראשונים יכתבו פה,👇
כמעט ראשון ,😐
מה זה היה,🤣
לפי דעתי זאת יכולה להיות סדרה מצוינת,👌
אני בתפקיד ריצפה,😭
כמה סירטונים ביום ,🤔
שמע שאתה גאון גם אני פתחתי אונליפאנס אבל שונה ממה שאתה מעלה לשם ,😂
לא חשבתי שתהיה אילנוש,😂
שיבולת פותח אונליפאנס הא ,😏
נראלי אם בטעות תסתכל על משהו לא נאות חברה שלך תעשה לך,😬
שווה,🤦‍♂️
אתה צריך קורס מזורז באונלי פאנס ממומחית?,😜
מאווררים יותר מעניינים מאלה עוד לא ראיתי ,😂
מאווררים!!!!!!!!!(אני מתנצל נורא פשוט זה הדבר הכי קרוב שיכלתי למצוא באימוג׳ים),⏲
זה לא עולה כסף? מלך שהשקעת רק בשביל זה,😂
אתה כל כך מתחכם,🤣
מה זה? אני לא מספיק כמעט לראות הכל לול,🤣
מה זה? אני לא מספיק כמעט לראות הכל לול,😱
אני לא מאמין באמת יש לי שם נקודת חן! אז אני רובוט!,😏
אני לא מאמין באמת יש לי שם נקודת חן! אז אני רובוט!,🤖
אני לא מאמין באמת יש לי שם נקודת חן! אז אני רובוט!,😱
אני לא מאמין באמת יש לי שם נקודת חן! אז אני רובוט!,😲
רגע גם לי יש!! זה אומר שאני רובוט?!?!?! ,🤖
גם לי יש,😱
אין לי את זה אני לא רובוטט,‼️
אם אין לי אז זה אומר שאני בת,🤯
לי יש גם ,🤖
איזה מגניב זה אם באמת היינו רובוטים מתחת לכל העור יש מתכת ,🤯
אני עשיתי שם ניתוח אז אני לא רואה,🙄
אומייגאד יש לי נקודת חו כזאת,🤯
לעעעעעעעע ,😱
גם לי יש את הנמש,😱
חחחפה זה היה נראה כאילו החרב הבהילה למוות את הלימון(או מה שזה לא היה),🤣
חחחפה זה היה נראה כאילו החרב הבהילה למוות את הלימון(או מה שזה לא היה),😂
מאיפה השגת קטאנה???אני גם רוצה אחת,😜
לא מאמין,😱
לא מאמין,🥶
שלום!יש לי ערוץ יוטיובאני מאוד רוצה להגיע ל1000 עוקביםזאת המטרה שליאשמח שתירשמו לערוץזה מאוד יעזור לי,😁
שלום!יש לי ערוץ יוטיובאני מאוד רוצה להגיע ל1000 עוקביםזאת המטרה שליאשמח שתירשמו לערוץזה מאוד יעזור לי,🤩
שלום!יש לי ערוץ יוטיובאני מאוד רוצה להגיע ל1000 עוקביםזאת המטרה שליאשמח שתירשמו לערוץזה מאוד יעזור לי,😃
שלום!יש לי ערוץ יוטיובאני מאוד רוצה להגיע ל1000 עוקביםזאת המטרה שליאשמח שתירשמו לערוץזה מאוד יעזור לי,😄
שלום!יש לי ערוץ יוטיובאני מאוד רוצה להגיע ל1000 עוקביםזאת המטרה שליאשמח שתירשמו לערוץזה מאוד יעזור לי,💪
חחחחחח,🤣
חחחחחח,👑
יש צחוקים ויש חאלסאל תלחצואם לחצתם זה אומר שאתם אוהבים שיבולים תנו,👇
עם הכפתור כמובן ,🖲️
אל תלחץ להמשך קריאהאמרתי לאדי כבראני ממליץ לך להפסיקאני כפתור אה וכל העולם הרגע קרס מסביבך ,😱
לא מצחיק,😶
לוחצים על הכפתור,🤣
יש שמועה ש2bof ומר שיבולת הם אותו האדם תפיצו את השמועה=,🥚
יש שמועה ש2bof ומר שיבולת הם אותו האדם תפיצו את השמועה=,🌾
הכי חשוב שיש כפתור  (עריכה ):אה וקוראים למעלית עם הכפתור,🖲️
מישהו יכול להגיד לה מה השאלה? אין לי סאונד בטלפון ,😅
מישהו יכול להגיד לה מה השאלה? אין לי סאונד בטלפון ,‼️
(אני באמת אומר) יצא לי על הפעם הראשונה בתמונה באמת!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,😯
(אני באמת אומר) יצא לי על הפעם הראשונה בתמונה באמת!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,😱
(אני באמת אומר) יצא לי על הפעם הראשונה בתמונה באמת!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,😮
(אני באמת אומר) יצא לי על הפעם הראשונה בתמונה באמת!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,😲
חחח ,🤣
עשיתי הילוך איטי,🤣
תפסתייי,🤣
תפסתייי,😥
פשוט שימו על המהירות הכי נמוכה,😉
יאיקס!?!!!?!?!,🤮
הוא כזה ביצה,😅
הרגע גיליתי שיוגורט גמדים לא עשוי מדרדסים ,😭
זה כמות האנשים שאמרו שהם ראו את התמונה אבל הם ראו אותה לחלקיק שנייה ,👇
אוי לא אתה הופך להיות דרדסחחחחח,🤣
לא מצחיק,😗
רוב הצופים שלך אפילו לא יבינו את הבדיחה כי הם בני 10,😑
מתאים לעיניים,👌
ציפיתי ממך ליותר ,😅
אתה שחר סויקיס ולא ידעתי ?!?!?!?!?,🧐
אתה שחר סויקיס ולא ידעתי ?!?!?!?!?,😱
ילדים קטנים לא יבינו,🤣
מה קורה רואש כחול ,😂
מר שיבולת גדל להיות סוטה,☹️
בעצם אתה צבוע ,🤷‍♂️
מהמם,🤷🏾‍♀️
&quot;וואו&quot;,🤣
&quot;וואו&quot;,👏
רק אומרת שרשמת מה אנחנו עושים כשכדור הארץ מסיים סיבוב סביב השמש אבל אתה הסתובבת סביב עצמך,🤦🏾‍♀️
&quot;כל העולם&quot; וואו ,😂
ואוו,😂
ואוו,👏
לא סילבסטר נובי גוד מי שרוסי לייק ,👍
אהבתי את ה-,👏
הרגע הזה שאתה מגלה שכל האנשים בעולם הם מר שיבולת ,😑
וואו ,👏
וואו!!! ,👏
וואו!!! ,👋
וואו!!! ,🙌
נקרעתי מצחוק,🤣
&quot;וואו&quot;,👏
מצחיק בטרוף ,😆
מי שרואה את התגובה הזו שיהיה לו שבוע טוב ,❤️
עם כל העולם היה רואה את הסרטון של שיבולת,✋
רק לי זה מזכיר את קטרה?,🤔
רק לי זה מזכיר את קטרה?,🌊
למה יש לך גשם בחדר(ואני צוחק למי שלא מבין ציניות),🤣
